class,cap-shape,cap-surface,cap-color,bruises,odor,stalk-shape,stalk-root,stalk-surface-above-ring,stalk-surface-below-ring,stalk-color-above-ring,stalk-color-below-ring,veil-type,veil-color,ring-number,ring-type,spore-print-color,population,habitat
p,x,y,2,0,f,t,0,1,1,6,7,p,2,1,0,7,v,l
p,k,s,4,0,f,t,0,1,2,6,7,p,2,1,0,7,v,p
p,x,s,4,0,f,t,0,2,1,7,7,p,2,1,0,7,v,p
p,x,y,2,0,f,t,0,2,1,6,7,p,2,1,0,7,v,d
p,f,s,2,0,y,t,0,2,1,7,7,p,2,1,0,7,v,d
p,f,s,4,0,s,t,0,2,1,7,6,p,2,1,0,7,v,l
p,f,s,4,0,f,t,0,1,2,6,6,p,2,1,0,7,v,p
p,f,s,2,0,y,t,0,1,2,6,7,p,2,1,0,7,v,p
p,x,y,2,0,s,t,0,1,2,7,6,p,2,1,0,7,v,l
p,x,s,2,0,f,t,0,1,2,6,6,p,2,1,0,7,v,l
p,f,s,4,0,s,t,0,2,2,6,7,p,2,1,0,7,v,p
p,f,y,2,0,s,t,0,2,2,7,7,p,2,1,0,7,v,d
p,x,s,4,0,f,t,0,1,2,6,7,p,2,1,0,7,v,d
p,x,s,2,0,s,t,0,1,1,7,6,p,2,1,0,7,v,d
p,x,s,2,0,y,t,0,1,1,7,7,p,2,1,0,7,v,l
p,f,s,2,0,f,t,0,1,2,6,6,p,2,1,0,7,v,p
p,x,y,2,0,s,t,0,2,1,7,7,p,2,1,0,7,v,p
p,x,s,4,0,y,t,0,2,1,6,7,p,2,1,0,7,v,d
p,x,s,2,0,s,t,0,2,1,7,6,p,2,1,0,7,v,l
p,x,s,2,0,y,t,0,2,1,7,6,p,2,1,0,7,v,l
p,x,s,4,0,y,t,0,2,1,7,6,p,2,1,0,7,v,d
p,x,s,4,0,s,t,0,1,2,6,7,p,2,1,0,7,v,l
p,f,s,2,0,y,t,0,2,2,6,6,p,2,1,0,7,v,d
p,f,y,2,0,f,t,0,1,2,7,7,p,2,1,0,7,v,d
p,x,s,4,0,s,t,0,1,2,7,7,p,2,1,0,7,v,d
p,x,s,2,0,f,t,0,1,1,6,6,p,2,1,0,7,v,l
p,f,s,4,0,s,t,0,1,2,7,6,p,2,1,0,7,v,l
p,x,s,4,0,f,t,0,2,1,6,7,p,2,1,0,7,v,d
p,f,s,2,0,y,t,0,1,2,6,7,p,2,1,0,7,v,d
p,k,y,4,0,y,t,0,2,1,7,6,p,2,1,0,7,v,p
p,x,s,4,0,y,t,0,2,1,6,6,p,2,1,0,7,v,l
p,f,y,4,0,y,t,0,1,2,7,6,p,2,1,0,7,v,p
p,k,y,4,0,y,t,0,1,2,7,6,p,2,1,0,7,v,p
p,f,s,2,0,s,t,0,1,2,7,7,p,2,1,0,7,v,d
p,f,s,4,0,f,t,0,1,1,6,7,p,2,1,0,7,v,p
p,x,s,2,0,y,t,0,2,1,7,6,p,2,1,0,7,v,d
p,x,s,4,0,f,t,0,2,2,6,6,p,2,1,0,7,v,l
p,f,y,4,0,y,t,0,1,2,6,6,p,2,1,0,7,v,p
p,f,y,4,0,s,t,0,2,1,6,7,p,2,1,0,7,v,p
p,x,s,2,0,y,t,0,2,2,7,7,p,2,1,0,7,v,l
p,f,y,4,0,y,t,0,1,2,7,7,p,2,1,0,7,v,l
p,x,y,2,0,s,t,0,2,2,6,7,p,2,1,0,7,v,p
p,f,y,4,0,y,t,0,1,1,7,7,p,2,1,0,7,v,l
p,f,y,2,0,s,t,0,1,2,7,7,p,2,1,0,7,v,p
p,x,y,2,0,f,t,0,1,2,6,7,p,2,1,0,7,v,l
p,f,s,2,0,y,t,0,2,2,6,6,p,2,1,0,7,v,l
p,k,s,4,0,s,t,0,2,1,7,7,p,2,1,0,7,v,d
p,x,y,2,0,f,t,0,2,2,6,7,p,2,1,0,7,v,p
p,x,s,4,0,f,t,0,1,2,6,6,p,2,1,0,7,v,l
p,f,s,2,0,s,t,0,1,2,6,7,p,2,1,0,7,v,p
p,f,s,2,0,y,t,0,2,2,7,7,p,2,1,0,7,v,p
e,b,f,3,0,n,e,0,2,1,7,7,p,2,2,4,7,s,g
p,x,s,4,0,y,t,0,1,2,7,7,p,2,1,0,7,v,p
p,k,s,4,0,s,t,0,1,2,7,6,p,2,1,0,7,v,p
e,b,s,4,0,n,e,0,2,2,5,5,p,0,1,4,8,v,l
p,f,s,4,0,y,t,0,2,2,6,6,p,2,1,0,7,v,d
p,f,y,4,0,s,t,0,1,1,6,7,p,2,1,0,7,v,d
p,x,y,2,0,s,t,0,2,1,7,6,p,2,1,0,7,v,d
p,x,s,2,0,s,t,0,1,2,6,6,p,2,1,0,7,v,d
p,k,y,1,0,m,e,2,1,3,1,1,p,2,0,3,7,c,d
p,x,s,2,0,s,t,0,2,2,7,7,p,2,1,0,7,v,l
p,f,s,4,0,s,t,0,1,1,7,6,p,2,1,0,7,v,p
p,x,s,4,0,y,t,0,1,1,6,6,p,2,1,0,7,v,l
p,x,y,2,0,s,t,0,2,1,7,7,p,2,1,0,7,v,d
p,x,s,2,0,f,t,0,1,1,6,7,p,2,1,0,7,v,d
p,f,s,2,0,f,t,0,2,2,6,7,p,2,1,0,7,v,l
p,f,s,4,0,f,t,0,2,1,6,7,p,2,1,0,7,v,d
p,f,s,4,0,s,t,0,1,1,7,7,p,2,1,0,7,v,d
p,f,y,2,0,y,t,0,1,2,6,6,p,2,1,0,7,v,p
p,x,s,2,0,y,t,0,2,1,6,6,p,2,1,0,7,v,l
p,f,y,2,0,s,t,0,2,1,7,6,p,2,1,0,7,v,d
p,f,y,4,0,y,t,0,2,1,6,7,p,2,1,0,7,v,l
p,x,y,2,0,f,t,0,1,1,7,7,p,2,1,0,7,v,l
p,f,y,2,0,s,t,0,1,2,6,6,p,2,1,0,7,v,p
p,f,s,2,0,f,t,0,1,1,7,7,p,2,1,0,7,v,l
p,f,s,2,0,f,t,0,1,2,6,7,p,2,1,0,7,v,p
p,x,s,2,0,y,t,0,1,1,7,7,p,2,1,0,7,v,p
p,x,s,2,0,f,t,0,1,1,6,6,p,2,1,0,7,v,d
p,k,y,2,0,s,t,0,2,2,7,7,p,2,1,0,7,v,p
p,x,y,2,0,f,t,0,2,2,7,7,p,2,1,0,7,v,l
p,x,s,2,0,y,t,0,2,2,6,7,p,2,1,0,7,v,d
p,x,s,4,0,y,t,0,1,1,6,7,p,2,1,0,7,v,d
p,x,s,4,0,s,t,0,2,2,7,7,p,2,1,0,7,v,l
p,f,s,4,0,y,t,0,2,1,6,7,p,2,1,0,7,v,d
p,f,y,4,0,s,t,0,1,1,7,6,p,2,1,0,7,v,p
p,x,s,2,0,s,t,0,2,1,7,6,p,2,1,0,7,v,d
p,k,s,4,0,f,t,0,2,1,6,7,p,2,1,0,7,v,p
p,f,s,4,0,y,t,0,2,2,7,7,p,2,1,0,7,v,d
p,f,y,4,0,f,t,0,1,1,7,7,p,2,1,0,7,v,d
p,f,y,2,0,y,t,0,2,1,6,6,p,2,1,0,7,v,p
p,f,y,2,0,s,t,0,2,1,6,6,p,2,1,0,7,v,l
p,f,y,4,0,f,t,0,1,2,6,7,p,2,1,0,7,v,d
p,x,s,2,0,y,t,0,1,2,7,6,p,2,1,0,7,v,l
p,f,y,4,0,s,t,0,2,1,7,7,p,2,1,0,7,v,d
p,f,s,4,0,s,t,0,1,2,7,7,p,2,1,0,7,v,d
p,f,s,2,0,f,t,0,2,1,6,6,p,2,1,0,7,v,p
p,x,s,4,0,y,t,0,2,2,6,6,p,2,1,0,7,v,d
p,f,y,2,0,f,t,0,2,2,7,7,p,2,1,0,7,v,d
p,k,y,4,0,y,t,0,1,1,6,7,p,2,1,0,7,v,l
p,f,s,4,0,y,t,0,1,2,7,7,p,2,1,0,7,v,p
p,f,y,4,0,f,t,0,2,1,6,7,p,2,1,0,7,v,p
p,f,s,2,0,y,t,0,1,1,6,6,p,2,1,0,7,v,l
p,x,s,4,0,f,t,0,2,1,7,7,p,2,1,0,7,v,l
p,f,s,2,0,f,t,0,2,1,6,7,p,2,1,0,7,v,p
p,x,s,2,0,f,t,0,2,1,7,7,p,2,1,0,7,v,d
p,f,y,2,0,s,t,0,2,2,6,7,p,2,1,0,7,v,d
p,x,s,2,0,y,t,0,1,1,6,6,p,2,1,0,7,v,p
p,f,s,2,0,s,t,0,2,1,7,6,p,2,1,0,7,v,p
p,f,s,4,0,f,t,0,1,2,7,6,p,2,1,0,7,v,p
p,x,s,4,0,y,t,0,2,1,6,7,p,2,1,0,7,v,p
p,x,s,2,0,s,t,0,2,2,6,6,p,2,1,0,7,v,d
p,f,s,2,0,s,t,0,2,1,7,7,p,2,1,0,7,v,d
p,x,s,2,0,f,t,0,2,1,6,7,p,2,1,0,7,v,l
p,x,s,4,0,s,t,0,1,2,7,7,p,2,1,0,7,v,l
p,f,s,2,0,f,t,0,1,1,6,6,p,2,1,0,7,v,d
p,x,y,2,0,s,t,0,2,1,7,6,p,2,1,0,7,v,l
p,x,s,4,0,y,t,0,2,1,6,6,p,2,1,0,7,v,p
p,x,y,2,0,s,t,0,2,2,7,6,p,2,1,0,7,v,p
p,f,s,2,0,y,t,0,1,1,7,7,p,2,1,0,7,v,l
p,x,s,2,0,s,t,0,1,2,7,6,p,2,1,0,7,v,d
p,f,y,4,0,f,t,0,2,2,6,7,p,2,1,0,7,v,l
p,x,s,2,0,f,t,0,1,2,7,7,p,2,1,0,7,v,l
p,x,s,4,0,s,t,0,1,2,7,6,p,2,1,0,7,v,l
p,f,s,2,0,y,t,0,1,2,7,7,p,2,1,0,7,v,d
p,x,s,2,0,s,t,0,2,1,6,6,p,2,1,0,7,v,d
p,f,s,4,0,y,t,0,1,1,7,6,p,2,1,0,7,v,l
p,x,y,2,0,s,t,0,1,1,7,6,p,2,1,0,7,v,p
p,f,y,2,0,y,t,0,1,1,6,6,p,2,1,0,7,v,d
p,x,y,2,0,s,t,0,1,1,6,7,p,2,1,0,7,v,p
p,k,y,4,0,y,t,0,1,1,7,7,p,2,1,0,7,v,l
p,f,y,4,0,y,t,0,2,2,7,7,p,2,1,0,7,v,l
p,x,y,2,0,f,t,0,2,2,6,6,p,2,1,0,7,v,l
p,f,s,4,0,y,t,0,2,2,7,7,p,2,1,0,7,v,p
p,x,s,2,0,s,t,0,1,1,6,7,p,2,1,0,7,v,d
p,f,s,2,0,y,t,0,1,2,6,6,p,2,1,0,7,v,d
e,x,f,3,0,n,e,0,1,1,7,7,p,2,2,4,7,s,g
p,x,s,2,0,y,t,0,2,1,7,7,p,2,1,0,7,v,p
p,f,s,4,0,f,t,0,2,1,6,6,p,2,1,0,7,v,l
p,f,s,4,0,s,t,0,2,2,6,6,p,2,1,0,7,v,p
p,x,s,2,0,f,t,0,2,1,7,7,p,2,1,0,7,v,l
p,x,s,2,0,y,t,0,1,2,7,7,p,2,1,0,7,v,l
p,x,s,2,0,s,t,0,1,2,7,7,p,2,1,0,7,v,l
p,f,y,2,0,y,t,0,1,2,7,7,p,2,1,0,7,v,d
e,b,f,3,0,n,e,0,2,2,7,7,p,2,2,4,7,s,g
p,f,y,4,0,s,t,0,1,2,7,6,p,2,1,0,7,v,d
p,f,y,2,0,f,t,0,2,1,6,6,p,2,1,0,7,v,d
p,f,y,4,0,s,t,0,2,2,6,6,p,2,1,0,7,v,d
p,f,s,4,0,f,t,0,2,1,6,7,p,2,1,0,7,v,l
p,f,y,4,0,f,t,0,2,1,7,6,p,2,1,0,7,v,d
p,x,y,2,0,s,t,0,1,2,6,7,p,2,1,0,7,v,d
p,f,y,4,0,s,t,0,2,2,7,7,p,2,1,0,7,v,l
p,x,s,4,0,y,t,0,2,1,6,6,p,2,1,0,7,v,d
p,f,y,2,0,f,t,0,2,2,6,7,p,2,1,0,7,v,d
e,k,f,3,0,n,e,0,1,2,7,7,p,2,2,4,7,s,g
e,b,s,4,0,n,e,0,2,2,5,5,p,0,1,4,4,c,l
p,f,s,4,0,s,t,0,2,2,7,7,p,2,1,0,7,v,l
p,x,s,4,0,s,t,0,2,2,6,7,p,2,1,0,7,v,p
p,f,y,4,0,s,t,0,2,2,6,6,p,2,1,0,7,v,l
p,f,s,2,0,s,t,0,1,2,7,7,p,2,1,0,7,v,l
p,f,y,4,0,y,t,0,2,2,6,7,p,2,1,0,7,v,l
p,f,s,4,0,f,t,0,2,2,6,6,p,2,1,0,7,v,d
p,f,y,2,0,y,t,0,2,2,6,6,p,2,1,0,7,v,p
p,f,y,2,0,f,t,0,1,1,6,7,p,2,1,0,7,v,l
p,f,s,4,0,s,t,0,1,1,7,6,p,2,1,0,7,v,l
p,x,s,2,0,y,t,0,2,1,7,7,p,2,1,0,7,v,d
e,x,f,8,0,n,e,0,2,1,7,7,p,2,2,4,7,n,g
p,f,s,4,0,f,t,0,2,2,6,6,p,2,1,0,7,v,p
p,x,s,2,0,y,t,0,1,2,6,7,p,2,1,0,7,v,l
p,x,s,4,0,y,t,0,1,2,6,6,p,2,1,0,7,v,d
p,x,s,4,0,y,t,0,1,2,6,6,p,2,1,0,7,v,l
p,x,s,4,0,f,t,0,1,1,6,7,p,2,1,0,7,v,d
p,k,y,4,0,y,t,0,1,1,6,7,p,2,1,0,7,v,d
p,f,s,4,0,y,t,0,1,1,7,6,p,2,1,0,7,v,p
p,x,y,2,0,y,t,0,2,2,7,6,p,2,1,0,7,v,p
p,f,s,4,0,y,t,0,2,2,6,7,p,2,1,0,7,v,p
p,f,s,4,0,f,t,0,2,1,7,7,p,2,1,0,7,v,d
p,x,s,4,0,s,t,0,2,1,7,7,p,2,1,0,7,v,l
p,x,s,4,0,f,t,0,2,2,6,7,p,2,1,0,7,v,d
p,x,y,2,0,s,t,0,2,2,7,7,p,2,1,0,7,v,l
p,f,s,2,0,f,t,0,2,2,7,6,p,2,1,0,7,v,d
p,f,s,2,0,s,t,0,1,1,7,6,p,2,1,0,7,v,l
p,f,y,4,0,f,t,0,2,1,7,6,p,2,1,0,7,v,p
p,x,s,2,0,s,t,0,2,1,6,6,p,2,1,0,7,v,l
p,f,s,2,0,s,t,0,2,2,7,6,p,2,1,0,7,v,l
p,f,y,2,0,s,t,0,2,2,6,6,p,2,1,0,7,v,d
p,f,y,2,0,y,t,0,1,1,6,7,p,2,1,0,7,v,l
p,x,y,2,0,s,t,0,1,1,7,7,p,2,1,0,7,v,l
p,f,y,4,0,f,t,0,1,1,7,7,p,2,1,0,7,v,l
p,f,s,4,0,f,t,0,2,2,7,7,p,2,1,0,7,v,l
p,f,s,4,0,y,t,0,1,2,6,6,p,2,1,0,7,v,p
p,k,y,2,0,f,t,0,1,1,7,7,p,2,1,0,7,v,l
p,f,s,2,0,y,t,0,2,2,7,7,p,2,1,0,7,v,l
p,x,s,2,0,s,t,0,1,2,6,6,p,2,1,0,7,v,p
p,x,y,2,0,y,t,0,2,1,7,7,p,2,1,0,7,v,p
p,f,y,2,0,f,t,0,2,1,7,7,p,2,1,0,7,v,l
p,x,y,2,0,s,t,0,1,1,7,7,p,2,1,0,7,v,d
p,f,y,2,0,f,t,0,2,2,7,6,p,2,1,0,7,v,l
p,f,y,4,0,y,t,0,1,1,6,6,p,2,1,0,7,v,d
p,f,y,2,0,y,t,0,2,1,6,6,p,2,1,0,7,v,l
p,x,y,2,0,s,t,0,2,2,7,7,p,2,1,0,7,v,p
p,x,s,2,0,y,t,0,2,1,6,7,p,2,1,0,7,v,d
p,f,s,2,0,f,t,0,1,2,6,7,p,2,1,0,7,v,l
p,f,s,2,0,f,t,0,1,1,6,7,p,2,1,0,7,v,p
p,x,s,2,0,f,t,0,2,2,7,7,p,2,1,0,7,v,p
p,f,s,2,0,y,t,0,1,1,7,7,p,2,1,0,7,v,p
p,f,s,2,0,s,t,0,2,2,7,7,p,2,1,0,7,v,p
p,f,s,4,0,y,t,0,1,1,6,7,p,2,1,0,7,v,l
p,f,y,2,0,f,t,0,1,1,6,6,p,2,1,0,7,v,d
p,f,y,4,0,s,t,0,1,1,6,7,p,2,1,0,7,v,p
p,k,s,2,0,f,t,0,1,1,7,6,p,2,1,0,7,v,l
p,f,s,4,0,y,t,0,1,1,6,7,p,2,1,0,7,v,d
p,f,y,4,0,y,t,0,2,2,6,6,p,2,1,0,7,v,p
p,f,s,2,0,s,t,0,1,2,6,6,p,2,1,0,7,v,l
p,f,y,2,0,y,t,0,2,2,7,6,p,2,1,0,7,v,l
p,x,s,4,0,y,t,0,2,2,6,6,p,2,1,0,7,v,p
p,k,y,4,0,y,t,0,1,1,6,6,p,2,1,0,7,v,p
p,x,y,2,0,s,t,0,1,1,7,6,p,2,1,0,7,v,d
p,x,s,2,0,f,t,0,2,2,7,6,p,2,1,0,7,v,l
e,x,s,3,0,n,e,0,1,2,7,7,p,2,2,4,7,n,g
p,k,y,4,0,y,t,0,1,2,6,7,p,2,1,0,7,v,d
p,x,s,4,0,y,t,0,1,2,7,6,p,2,1,0,7,v,p
p,f,s,4,0,s,t,0,2,1,7,6,p,2,1,0,7,v,p
p,f,s,4,0,s,t,0,2,2,7,6,p,2,1,0,7,v,p
p,x,s,2,0,s,t,0,1,1,7,7,p,2,1,0,7,v,p
p,f,s,2,0,f,t,0,2,1,6,7,p,2,1,0,7,v,l
p,f,y,2,0,f,t,0,1,1,7,7,p,2,1,0,7,v,l
p,f,y,2,0,f,t,0,1,1,7,6,p,2,1,0,7,v,p
p,f,s,4,0,f,t,0,1,2,7,7,p,2,1,0,7,v,l
p,f,s,2,0,f,t,0,2,2,6,7,p,2,1,0,7,v,p
p,x,s,4,0,f,t,0,1,2,7,6,p,2,1,0,7,v,p
p,f,s,2,0,f,t,0,1,1,6,6,p,2,1,0,7,v,l
p,x,s,2,0,s,t,0,2,2,7,7,p,2,1,0,7,v,p
p,f,s,2,0,y,t,0,2,2,7,6,p,2,1,0,7,v,d
p,f,y,2,0,f,t,0,1,2,7,7,p,2,1,0,7,v,p
p,k,y,2,0,s,t,0,2,2,6,7,p,2,1,0,7,v,p
p,f,s,4,0,s,t,0,2,2,7,7,p,2,1,0,7,v,p
p,k,y,2,0,s,t,0,1,2,7,7,p,2,1,0,7,v,d
p,f,s,2,0,y,t,0,1,1,6,7,p,2,1,0,7,v,l
p,f,y,2,0,s,t,0,2,1,7,7,p,2,1,0,7,v,l
p,f,s,2,0,f,t,0,1,1,6,7,p,2,1,0,7,v,l
e,b,s,4,0,n,e,0,2,2,5,5,p,1,1,4,4,c,l
p,x,s,4,0,f,t,0,2,1,7,7,p,2,1,0,7,v,d
p,f,y,2,0,s,t,0,1,2,6,7,p,2,1,0,7,v,l
p,f,y,4,0,s,t,0,1,1,7,6,p,2,1,0,7,v,d
p,f,s,2,0,f,t,0,1,1,6,7,p,2,1,0,7,v,d
p,f,y,4,0,f,t,0,1,1,7,7,p,2,1,0,7,v,p
p,k,y,4,0,m,e,2,1,3,1,1,p,2,0,3,7,c,d
p,x,s,2,0,f,t,0,1,1,7,7,p,2,1,0,7,v,p
p,f,s,2,0,s,t,0,1,1,7,7,p,2,1,0,7,v,l
p,k,y,4,0,y,t,0,1,2,7,6,p,2,1,0,7,v,d
p,f,s,2,0,f,t,0,2,2,7,6,p,2,1,0,7,v,p
e,k,s,8,0,n,e,0,1,1,7,7,p,2,2,4,7,s,g
p,f,y,4,0,y,t,0,1,2,6,6,p,2,1,0,7,v,l
p,f,y,4,0,y,t,0,2,1,6,7,p,2,1,0,7,v,d
p,f,y,4,0,y,t,0,2,2,6,7,p,2,1,0,7,v,p
p,f,s,4,0,s,t,0,1,1,7,6,p,2,1,0,7,v,d
p,f,s,4,0,y,t,0,2,2,7,7,p,2,1,0,7,v,l
p,f,y,2,0,y,t,0,1,1,6,7,p,2,1,0,7,v,p
p,x,s,2,0,f,t,0,1,2,7,6,p,2,1,0,7,v,d
p,f,y,4,0,f,t,0,1,2,6,6,p,2,1,0,7,v,p
p,x,s,4,0,f,t,0,2,1,6,6,p,2,1,0,7,v,p
p,x,s,2,0,f,t,0,2,1,6,6,p,2,1,0,7,v,l
p,x,s,2,0,y,t,0,2,1,7,7,p,2,1,0,7,v,l
p,f,y,2,0,y,t,0,1,1,7,6,p,2,1,0,7,v,d
p,x,s,4,0,y,t,0,1,2,6,7,p,2,1,0,7,v,d
p,x,s,2,0,s,t,0,2,2,7,6,p,2,1,0,7,v,p
p,f,s,4,0,f,t,0,1,2,6,7,p,2,1,0,7,v,l
p,x,s,4,0,y,t,0,1,1,6,7,p,2,1,0,7,v,l
p,f,y,2,0,y,t,0,1,2,7,6,p,2,1,0,7,v,d
p,x,s,4,0,f,t,0,1,1,7,6,p,2,1,0,7,v,d
p,f,y,2,0,f,t,0,1,1,6,6,p,2,1,0,7,v,l
p,f,s,2,0,f,t,0,1,2,7,7,p,2,1,0,7,v,p
p,f,y,4,0,f,t,0,1,1,6,6,p,2,1,0,7,v,l
p,f,y,4,0,y,t,0,2,2,7,7,p,2,1,0,7,v,d
p,x,y,2,0,f,t,0,1,1,6,7,p,2,1,0,7,v,d
e,k,f,3,0,n,e,0,1,1,7,7,p,2,2,4,7,n,g
p,x,s,2,0,y,t,0,2,1,6,6,p,2,1,0,7,v,d
p,k,y,4,0,y,t,0,2,1,6,6,p,2,1,0,7,v,d
p,k,y,4,0,s,t,0,2,1,7,7,p,2,1,0,7,v,d
p,x,y,2,0,s,t,0,2,2,6,6,p,2,1,0,7,v,p
p,f,s,2,0,f,t,0,1,2,7,6,p,2,1,0,7,v,l
p,f,s,4,0,s,t,0,1,2,6,6,p,2,1,0,7,v,l
p,f,s,2,0,s,t,0,2,1,7,7,p,2,1,0,7,v,p
p,x,s,2,0,f,t,0,1,2,7,7,p,2,1,0,7,v,p
p,f,s,4,0,s,t,0,2,2,6,7,p,2,1,0,7,v,d
p,f,y,2,0,s,t,0,2,1,6,6,p,2,1,0,7,v,p
p,x,s,4,0,s,t,0,2,1,6,7,p,2,1,0,7,v,l
p,x,y,2,0,f,t,0,2,1,6,6,p,2,1,0,7,v,p
p,f,s,2,0,y,t,0,1,2,6,6,p,2,1,0,7,v,p
p,x,s,4,0,y,t,0,1,1,6,6,p,2,1,0,7,v,d
p,f,s,4,0,f,t,0,1,2,6,7,p,2,1,0,7,v,p
e,x,s,4,0,n,e,0,2,2,5,5,p,1,1,4,8,v,l
p,k,s,4,0,y,t,0,1,1,7,6,p,2,1,0,7,v,p
p,f,s,4,0,y,t,0,2,2,6,7,p,2,1,0,7,v,l
p,k,y,2,0,f,t,0,1,2,7,7,p,2,1,0,7,v,p
e,x,y,1,1,n,e,1,2,2,7,7,p,2,2,4,7,y,p
e,b,s,4,0,n,e,0,2,2,5,5,p,0,1,4,8,c,l
e,k,s,3,0,n,e,0,2,1,7,7,p,2,2,4,7,n,g
e,x,f,3,0,n,e,0,2,1,7,7,p,2,2,4,7,s,g
p,x,s,4,0,s,t,0,2,1,7,6,p,2,1,0,7,v,d
p,k,y,2,0,f,t,0,2,2,7,7,p,2,1,0,7,v,p
e,x,s,4,0,n,e,0,2,2,5,5,p,0,1,4,4,c,l
p,k,s,2,0,s,t,0,1,1,7,7,p,2,1,0,7,v,d
p,b,y,9,0,n,e,2,3,3,8,8,p,3,1,0,7,c,l
p,x,s,2,0,f,t,0,1,2,7,7,p,2,1,0,7,v,d
e,b,s,3,0,n,e,0,1,1,7,7,p,2,2,4,7,n,g
p,k,y,2,0,f,t,0,2,1,7,6,p,2,1,0,7,v,p
p,k,s,2,0,s,t,0,2,1,6,6,p,2,1,0,7,v,p
p,f,s,2,0,s,t,0,1,1,7,7,p,2,1,0,7,v,d
p,f,y,4,0,y,t,0,1,2,6,7,p,2,1,0,7,v,p
p,f,s,2,0,s,t,0,1,1,7,6,p,2,1,0,7,v,d
e,k,f,3,0,n,e,0,2,1,7,7,p,2,2,4,7,s,g
p,k,s,4,0,s,t,0,2,2,7,7,p,2,1,0,7,v,p
p,k,s,2,0,y,t,0,1,2,6,6,p,2,1,0,7,v,d
p,f,s,2,0,f,t,0,1,2,7,7,p,2,1,0,7,v,l
e,b,f,3,0,n,e,0,1,1,7,7,p,2,2,4,7,n,g
p,f,y,4,0,s,t,0,1,1,7,7,p,2,1,0,7,v,d
p,f,s,4,0,y,t,0,2,2,7,6,p,2,1,0,7,v,p
e,f,s,4,0,n,e,0,2,2,5,5,p,0,1,4,3,c,l
e,x,y,5,1,n,e,1,2,2,7,7,p,2,2,4,7,y,p
p,f,s,4,0,y,t,0,1,1,7,6,p,2,1,0,7,v,d
p,k,y,2,0,y,t,0,1,1,7,6,p,2,1,0,7,v,l
p,f,s,4,0,s,t,0,2,2,7,6,p,2,1,0,7,v,l
e,b,s,8,0,n,e,0,2,1,7,7,p,2,2,4,7,n,g
p,x,y,2,0,f,t,0,1,1,6,7,p,2,1,0,7,v,p
p,f,y,2,0,y,t,0,1,2,6,6,p,2,1,0,7,v,l
p,f,s,2,0,y,t,0,1,2,7,6,p,2,1,0,7,v,l
p,k,y,4,0,f,t,0,2,2,6,7,p,2,1,0,7,v,d
e,x,f,8,0,n,e,0,2,2,7,7,p,2,2,4,7,s,g
e,b,s,8,0,n,e,0,2,2,7,7,p,2,2,4,7,n,g
p,k,s,2,0,y,t,0,1,1,7,7,p,2,1,0,7,v,l
p,f,y,4,0,y,t,0,2,1,7,7,p,2,1,0,7,v,l
e,f,y,4,1,n,e,1,2,2,7,7,p,2,2,4,7,v,p
p,k,s,4,0,s,t,0,2,2,6,6,p,2,1,0,7,v,d
p,k,s,4,0,y,t,0,2,1,7,6,p,2,1,0,7,v,l
p,f,y,4,0,s,t,0,2,1,7,6,p,2,1,0,7,v,l
p,f,y,2,0,m,e,2,1,3,1,1,p,2,0,3,7,c,d
p,x,s,2,0,f,t,0,2,1,7,6,p,2,1,0,7,v,d
p,k,y,2,0,s,t,0,2,2,6,6,p,2,1,0,7,v,p
p,x,s,4,0,s,t,0,2,1,6,6,p,2,1,0,7,v,l
p,k,s,2,0,f,t,0,1,1,7,7,p,2,1,0,7,v,l
p,k,y,4,0,f,t,0,2,1,7,6,p,2,1,0,7,v,l
p,f,y,2,0,f,t,0,2,2,7,7,p,2,1,0,7,v,p
e,x,f,8,0,n,e,0,2,2,7,7,p,2,2,4,7,s,g
p,k,s,4,0,s,t,0,1,2,7,7,p,2,1,0,7,v,d
p,f,s,4,0,f,t,0,2,1,6,6,p,2,1,0,7,v,p
p,k,s,2,0,y,t,0,2,1,6,6,p,2,1,0,7,v,d
p,k,s,2,0,s,t,0,1,1,7,7,p,2,1,0,7,v,l
p,k,y,4,0,s,t,0,2,2,6,6,p,2,1,0,7,v,l
e,k,f,8,0,n,e,0,2,2,7,7,p,2,2,4,7,s,g
p,k,s,4,0,f,t,0,2,2,6,6,p,2,1,0,7,v,p
p,k,y,4,0,s,t,0,1,2,6,6,p,2,1,0,7,v,l
p,k,s,4,0,s,t,0,1,1,7,7,p,2,1,0,7,v,l
p,k,s,2,0,s,t,0,2,2,7,7,p,2,1,0,7,v,d
p,x,s,4,0,y,t,0,1,1,7,6,p,2,1,0,7,v,l
p,x,y,2,0,s,t,0,2,2,6,6,p,2,1,0,7,v,l
p,f,s,2,0,y,t,0,1,1,6,7,p,2,1,0,7,v,p
p,k,y,4,0,f,t,0,2,2,6,6,p,2,1,0,7,v,d
e,b,s,4,0,n,e,1,3,3,4,4,p,2,2,4,7,y,d
p,f,s,4,0,f,t,0,2,2,6,7,p,2,1,0,7,v,p
p,k,y,2,0,f,t,0,1,1,6,7,p,2,1,0,7,v,d
e,x,s,4,0,n,e,1,3,3,4,4,p,2,2,4,7,y,d
p,f,s,4,0,f,t,0,1,1,7,6,p,2,1,0,7,v,d
p,k,s,4,0,y,t,0,2,2,7,7,p,2,1,0,7,v,l
p,f,y,4,0,s,t,0,1,1,7,7,p,2,1,0,7,v,p
